asin,brand,category,currency,image_filename,image_url,name,price,product_id,rating,reviews,source,url
B0GSTSJCYM,Radiant Skin0.04 Ounce (Pack of 1),setting_spray,USD,prod_001279.jpg,https://m.media-amazon.com/images/I/61nMXY8E0qL._AC_UL320_.jpg,"2PCS Setting Spray for Makeup,Setting Spray for Makeup Long Lasting Up to 24HR Lightweight Non-Greasy Finish Makeup Setting Spray,Fine Even Mist Coverage Matte Finish,3.53 Fl Oz",$7.98,prod_001279,,3,amazon,https://www.amazon.com/SGZWzhiwei-Setting-Lightweight-Non-Greasy-Coverage/dp/B0GSTSJCYM/ref=sr_1_182
B0C3XXQV1G,3.38 Ounce (Pack of 1),setting_spray,USD,prod_001280.jpg,https://m.media-amazon.com/images/I/51fVeOFIZsL._AC_UL320_.jpg,Hydra Priming Setting Spray,$13.99,prod_001280,,4,amazon,https://www.amazon.com/Moira-Hydra-Priming-Setting-Spray/dp/B0C3XXQV1G/ref=sr_1_183
B0B3SCM1L6,1 Fl Oz (Pack of 1),setting_spray,USD,prod_001281.jpg,https://m.media-amazon.com/images/I/61tVonuLKhL._AC_UL320_.jpg,"Tower 28 SOS Daily Rescue Facial Spray - Hypochlorous Acid Spray to Help Reduce Redness, Calm Irritation + Alleviate Flare-Ups - Purifying Travel Size Face Toner - Everyday Skin Care Essential (1 oz)",$12.00,prod_001281,,4,amazon,https://www.amazon.com/Tower-28-Beauty-Rescue-Facial/dp/B0B3SCM1L6/ref=sr_1_184
B0063TDU36,Shine Control8 Fl Oz (Pack of 1),setting_spray,USD,prod_001282.jpg,https://m.media-amazon.com/images/I/61FAuBAYlyL._AC_UL320_.jpg,"Lotta Body Setting Lotion, 8 Ounce",$6.29,prod_001282,,4,amazon,https://www.amazon.com/Lotta-Body-Setting-Lotion-Ounce/dp/B0063TDU36/ref=sr_1_185
B0CRF6C8KD,2.53 Fl Oz (Pack of 1),setting_spray,USD,prod_001283.jpg,https://m.media-amazon.com/images/I/51tDo58m-RL._AC_UL320_.jpg,"Naked Sundays SPF 50 Hydrating Glow Face Mist - Daily Sunscreen Spray & Makeup Setting Spray with Hyaluronic Acid, Lightweight, Non-Greasy & Hydrating, 75ml",$26.99,prod_001283,,50,amazon,https://www.amazon.com/Naked-Sundays-SPF50-Hydrating-Glow/dp/B0CRF6C8KD/ref=sr_1_186
B0FPSXGL5Y,7.6 Ounce (Pack of 1),setting_spray,USD,prod_001284.jpg,https://m.media-amazon.com/images/I/71U8BKG+YkL._AC_UL320_.jpg,"Aussie Ultra Wonder Daily Mist Lightweight Multi-Use Detangler, silicone-free, for All Hair Types and Curls, 7.6oz",$9.97,prod_001284,,4,amazon,https://www.amazon.com/Aussie-Lightweight-Multi-Use-Detangler-silicone-free/dp/B0FPSXGL5Y/ref=sr_1_187
B0F3B94698,3.21 Fl Oz (Pack of 1),setting_spray,USD,prod_001285.jpg,https://m.media-amazon.com/images/I/51mhF3A0w4L._AC_UL320_.jpg,"Kosas Cloud Set Airy Setting Spray,+ Smoothing Mist – Hydrating Makeup Spray, Alcohol Free, Oil Free, 12-Hour Hold, Minimizes Appearance of Pores,Lightweight Refreshing Face Mist for All Skin Types",$36.00,prod_001285,,",",amazon,https://www.amazon.com/Kosas-Cloud-Setting-Spray-Smoothing/dp/B0F3B94698/ref=sr_1_188
B01G98Y1BA,2 Count (Pack of 1),setting_spray,USD,prod_001286.jpg,https://m.media-amazon.com/images/I/71Wazbe2zfL._AC_UL320_.jpg,"Sally's Organics Empty Amber Glass Spray Bottles - 2 Pack - Large 16oz Refillable Bottle for is Great for Essential Oils, Plants, Cleaning Solutions, Hair - Durable Nozzle - Fine Mist/Stream Setting",$19.98,prod_001286,,4,amazon,https://www.amazon.com/Empty-Amber-Glass-Bottles-Labels/dp/B01G98Y1BA/ref=sr_1_189
B0001Z66UM,4 Fl Oz (Pack of 1),setting_spray,USD,prod_001287.jpg,https://m.media-amazon.com/images/I/71mLqU+zjJL._AC_UL320_.jpg,"Toppik FiberHold Spray Unscented, 4 Fl Oz",$9.95,prod_001287,,4,amazon,https://www.amazon.com/TOPPIK-FHS4B-Toppik-Fiber-Spray/dp/B0001Z66UM/ref=sr_1_190
B000ULD9XE,5 Fl Oz (Pack of 1),setting_spray,USD,prod_001288.jpg,https://m.media-amazon.com/images/I/61lRNUc46NL._AC_UL320_.jpg,"Evian Facial Spray - Hydrating Mineral Water Mist for Face & Skin - Refreshes Makeup, Sets, & Tones - Daily Skincare Essential for Hydration and Moisturizing",$12.52,prod_001288,,",",amazon,https://www.amazon.com/EVIAN-FACIAL-Natural-Mineral-Facial/dp/B000ULD9XE/ref=sr_1_191
B0FDGWZLH9,1.25 Fl Oz (Pack of 1),setting_spray,USD,prod_001289.jpg,https://m.media-amazon.com/images/I/61cE9pVG4qL._AC_UL320_.jpg,Clinique Set The Day Makeup Setting Spray With Aloe Water + Antioxidants | Sets Makeup All Day | Soothing + Hydrating | Alcohol-Free + Safe For Sensitive Skin,$20.40,prod_001289,,,amazon,https://www.amazon.com/Clinique-Antioxidants-Hydrating-Alcohol-Free-Sensitive/dp/B0FDGWZLH9/ref=sr_1_192
B0DPQRPD18,10K+ bought in past month,setting_spray,USD,prod_001290.jpg,https://m.media-amazon.com/images/I/61qZ7f8wJCL._AC_UL320_.jpg,"Plastic Spray Bottles for plant - 10oz/300ml - Mist Stream - No Clog No Leak, Easy to Grip with Adjustable Nozzle for Hair, Cooking, Cleaning - BPA Free",$6.98,prod_001290,,4,amazon,https://www.amazon.com/FANSTINOW-Plastic-Spray-Bottles-plant/dp/B0DPQRPD18/ref=sr_1_193
